Word,Log_Freq_HAL,I_Mean_RT
done,4.3934,624.964
donkey,2.4378,647.844
Donna,3.0558,740.441
donned,0.6021,812.364
donning,0.8451,828.9
donor,2.3201,671.294
donors,1.7782,741.839
don't,13.691,608.531
doo,2.3444,770.0
doodle,2.0334,702.233
doodlebug,0.8451,914.75
doom,2.4579,645.5
doomed,2.6191,668.938
dooms,0.6021,799.167
Doomsday,6.909,818.9
door,4.1731,507.375
doorbell,2.6294,729.594
doorframe,0.6021,860.31
doorhandle,1.792,750.529
doorkeeper,0.6021,817.375
doorknob,1.9395,744.853
doorknocker,0.7782,849.667
doorman,2.2122,685.129
doormat,1.4624,761.844
doormen,0.9542,734.375
doornail,1.5682,885.963
doorplate,0.0,848.833
doors,3.2445,558.912
doorstep,2.2380,765.303
doorstop,1.1461,663.323
doorway,2.2175,669.061
doorways,1.6021,631.333
dope,2.9143,629.5
doped,1.6532,773.643
dopey,1.8633,783.0
Doppler,1.6335,802.1
Doric,4.277,816.667
Doris,2.6571,749.531
dorm,2.5682,683.219
dormant,1.7782,782.379
dormitories,1.0414,891.821
dormitory,1.7160,785.0
Dorothy,2.9523,655.241
dorsal,1.4472,767.5
dosage,2.0128,847.0
dosages,1.0000,963.28
dose,2.4330,669.032
dosed,1.2041,703.767
doses,1.9345,676.533
dossier,1.7559,943.857
Dostoevsky,1.0414,891.111
Dostoevsky's,2.708,1100.611
dot,2.5302,599.0
doting,1.1461,772.042
dots,2.1959,548.1
dotted,1.7160,744.839
dotting,0.7782,740.593
dotty,4.736,754.125
double,3.5050,597.515
doubled,2.2625,725.303
doubleheader,0.9031,779.969
doubles,2.1732,658.194
doublethink,3.989,845.12
doubling,1.7076,799.292
doubloon,0.8451,913.8
doubly,1.4624,750.55
doubt,3.5060,597.529
doubted,2.1790,658.588
doubter,5.011,797.538
doubtful,1.9243,829.156
doubting,1.8195,719.848
doubtingly,0.0,949.926
doubtless,1.3424,652.424
doubts,2.5224,601.061
douche,2.0828,699.875
Doug,9.875,736.758
dough,2.9090,645.909
doughnut,2.3345,817.065
doughnuttery,0.0,1045.5
doughy,3.784,827.71
dour,0.9542,712.25
dourly,1.099,851.143
douse,1.6232,745.765
doused,1.2304,864.783
dove,2.4548,631.657
Dover,1.8633,794.567
doves,1.7160,712.833
dovetail,0.6990,971.591
dowager,3.85,799.0
dowdy,1.1139,718.905
dowel,0.6021,809.867
doweling,1.609,955.444
dower,4.654,771.0
down,4.8808,621.219
downbeat,1.1461,809.103
downcast,0.9031,689.152
downed,1.7404,906.912
downer,1.6335,750.312
downers,1.4314,774.562
downfall,1.8129,670.688
downgrade,0.7782,824.912
downgraded,0.9542,947.133
downhearted,1.2041,875.931
downhill,2.1038,655.312
downing,6.361,819.286
downpayment,4.796,854.75
downpour,0.6021,780.594
downright,2.0864,746.156
downs,1.9685,661.2
downstage,0.9031,800.966
downstair,0.6021,657.03
downstairs,3.2980,758.065
downstream,1.8129,775.571
downtalking,0.0,923.97
downtown,3.0488,708.576
downtrend,3.526,1087.7
downtrodden,1.2304,847.952
downturn,0.6990,696.645
downward,1.7853,705.0
downwind,1.4624,856.844
downy,1.3424,778.964
dowry,1.8808,911.75
dowse,0.4771,780.722
doze,1.3222,696.793
dozed,1.6232,711.438
dozen,3.0906,555.258
dozens,2.4487,583.486
dozing,1.3222,672.536
drab,1.6232,729.615
Draco,1.3617,831.556
Draconian,7.643,846.857
draft,2.5705,617.515
drafted,2.0792,682.853
draftee,0.7782,898.714
draftees,1.0414,878.273
drafters,4.812,731.935
drafting,1.3617,677.833
drafts,1.5798,580.781
drag,3.1303,656.515
dragged,2.7709,583.794
dragging,2.5263,807.441
dragnet,1.2788,787.81
dragon,10.286,591.824
dragonfly,7.526,764.312
dragons,8.52,611.242
drain,2.6444,602.091
drainage,1.6721,807.5
drained,2.0492,641.667
draining,1.8451,696.438
drainpipe,1.4624,937.154
drains,1.8976,594.156
drake,8.786,751.917
dram,1.0414,745.625
drama,3.0124,570.182
dramas,1.3617,641.031
dramatic,2.6990,677.25
dramatical,2.197,725.032
dramatically,1.6812,703.353
dramatics,1.2304,728.469
dramatist,0.7782,808.562
dramatists,0.4771,834.125
dramatization,0.6990,811.324
dramatize,1.0792,739.879
dramatizes,3.951,834.871
dramatizing,3.912,838.969
drank,2.8176,696.091
drape,1.7324,670.516
draped,1.3010,771.656
draper,6.969,850.857
draperies,1.0000,940.0
drapers,2.197,712.64
drapery,0.6021,807.719
drapes,2.1847,722.344
drastic,2.1106,703.879
drastically,1.2304,899.333
drat,5.153,759.062
draught,1.3979,766.69
draughts,0.7782,889.389
draughty,0.8451,789.769
draw,3.3143,580.742
drawback,1.5185,708.935
drawbridge,1.4472,736.419
drawer,2.8222,655.031
drawers,2.3404,638.636
drawing,2.9128,639.129
drawings,2.3674,676.485
drawl,0.6990,768.385
drawled,3.178,722.682
drawling,1.792,897.0
drawn,2.7348,682.364
draws,2.2923,614.303
drawstring,0.6021,760.844
dread,2.1106,609.258
dreaded,1.8451,657.621
dreadful,2.6117,736.697
dreadfully,1.8195,719.528
dreadnought,0.6021,941.818
dream,3.8324,605.324
dreamboat,1.3424,724.938
dreamed,2.8949,640.676
dreamer,2.1931,594.938
dreaming,2.9731,699.333
dreamland,1.3802,763.147
dreamless,0.8451,613.419
dreamlessly,1.386,810.9
dreamlike,0.9542,655.545
dreams,3.5167,597.118
dreamt,2.5315,972.071
dreamworld,4.369,805.697
dreamy,1.9085,681.303
dreariness,1.792,1000.538
dreary,1.9685,767.438
dredge,1.3979,942.393
dregs,1.4314,732.444
drench,1.0792,706.964
drenched,1.5911,722.367
dress,3.6482,550.441
dressed,3.3793,642.0
dresser,2.2625,720.273
dressers,0.8451,704.758
dresses,2.6972,611.281
dressing,2.9058,614.03
dressings,1.3979,656.576
dressmaker,1.4624,762.531
dressy,1.5185,660.2
drew,9.189,648.781
dribble,1.8388,756.241
dribbled,0.9031,856.929
dried,2.4133,617.912
drier,1.3617,715.107
driers,3.178,815.607
dries,1.6902,648.656
drift,2.5159,626.645
drifted,1.9685,707.281
drifter,1.7404,811.581
drifting,2.2122,699.424
drifts,1.5911,646.353
driftwood,1.6435,721.483
drill,2.8463,626.273
drilled,1.7324,746.194
drilling,2.0719,647.971
drills,1.8573,677.032
drink,4.1010,560.182
drinkable,0.6990,725.545
drinker,1.9823,655.353
drinkers,1.6128,619.486
drinkhouse,0.0,883.032
drinking,3.4291,578.824
drinks,3.2418,534.656
drip,2.4183,618.265
dripped,1.2041,766.909
dripping,2.2380,752.059
drips,1.6021,636.567
drive,3.8927,575.441
drivel,1.5682,904.625
driven,2.7202,621.161
driver,3.3833,552.941
drivers,2.5328,644.032
driver's,7.712,625.125
drives,2.8627,669.29
driveway,2.5366,762.871
driveways,1.0000,732.5
driving,3.5776,673.441
drizzle,1.3617,675.6
drizzling,0.8451,749.156
drizzly,0.7782,735.0
dromedary,0.6990,1152.8
drone,2.1614,909.852
drones,1.8633,804.125
drool,2.0453,688.645
droop,1.2553,718.731
drooped,0.6021,801.069
drooping,0.9031,780.909
drop,3.8236,613.188
dropkick,4.443,747.333
droplet,0.4771,847.29
droplets,0.9542,744.323
dropout,1.6435,746.222
dropouts,0.9031,811.774
dropped,3.3950,648.182
dropper,1.3222,735.033
dropping,2.9175,702.871
droppings,1.6128,739.206
drops,2.7210,594.061
dropsy,3.466,868.6
drought,1.8513,739.452
droughts,0.9031,750.613
drove,3.1682,753.647
droves,1.2041,789.5
drown,2.7332,643.727
drowned,2.5933,719.114
drowning,2.5670,705.375
drowns,1.6128,691.571
drowse,0.6021,723.2
drowsed,0.0,770.0
drowsily,2.303,831.033
drowsing,2.197,728.727
drowsy,1.5798,659.455
drudge,1.0000,796.963
drudgery,1.0000,959.783
drug,3.3630,572.219
drugged,2.2742,735.138
drugging,1.2788,789.423
druggist,1.4314,738.516
drugless,1.099,949.156
drugs,3.3918,598.941
drug's,4.86,590.242
drugstore,2.3424,653.912
drugstores,1.2304,764.129
druid,1.2553,737.316
drum,2.6365,605.156
drumbeat,0.9542,838.129
drumfire,0.0,901.2
drumhead,4.277,823.433
drummed,1.2553,672.545
drummer,2.2742,682.032
drummers,1.3010,675.941
drummer's,4.511,828.455
drumming,1.7634,759.182
drums,2.5658,656.294
drumstick,1.2788,644.061
drunk,3.5916,588.939
drunkard,1.7993,827.037
drunkards,1.0414,713.267
drunkard's,1.792,914.5
drunken,2.4997,608.882
drunkenly,0.7782,791.618
drunkenness,1.5682,921.667
drunker,1.4472,751.355
drunks,2.0682,596.735
dry,3.3395,596.943
dryad,5.493,963.556
dryer,2.3655,613.206
drying,1.9345,671.424
dryly,4.691,730.034
dryness,0.9031,660.455
drywall,1.2304,772.375
dual,1.7634,627.3
dualism,5.572,722.5
dualities,3.951,857.65
dub,1.7482,814.682
dubbed,1.4314,726.656
dubious,1.8692,789.074
Dublin,1.7993,862.862
ducat,0.6990,929.6
duchess,6.349,757.818
duck,3.1017,546.182
duckbill,2.639,831.37
ducked,1.7924,662.75
ducking,1.8633,734.0
duckling,1.6021,820.448
ducks,2.6365,616.118
duckweed,3.258,878.815
ducky,2.0043,750.067
duct,2.2068,648.593
ductile,4.357,839.529
ducts,1.7482,697.276
ductwork,0.6990,942.0
dud,1.8129,764.821
dude,3.7052,588.2
duds,1.8451,739.086
due,3.3572,563.531
duel,2.0828,653.281
dueling,1.3802,783.0
dueller,0.0,933.7
duellist,0.4771,880.333
duels,1.1761,688.903
duet,1.8261,674.636
duets,1.0000,679.621
duffel,1.8865,721.435
dug,2.6590,686.0
dugout,1.6721,788.387
duke,9.396,641.742
dukedom,0.7782,907.917
dukes,6.107,676.533
duke's,6.05,725.161
dulcimer,0.7782,848.444
dull,2.7903,669.971
dullard,1.3424,736.176
dulled,1.0792,826.68
duller,1.1761,822.095
Dulles,6.284,782.1
dullest,1.2553,675.207
dullness,0.9031,687.206
dulls,1.0414,792.387
dully,0.4771,634.053
duly,1.8451,729.0
Dumas,0.7782,924.444
dumb,3.3795,610.382
dumbbell,1.4150,841.933
dumbbells,0.7782,876.677
dumbwaiter,1.2304,1081.526
dumdum,2.89,1024.7
dummies,1.7924,714.0
dummy,2.6998,666.344
dump,3.1676,633.794
dumped,2.9619,609.455
dumping,2.3096,687.794
dumpling,1.6628,696.733
dumps,2.1399,714.812
dumpy,1.1761,675.161
dun,1.1461,632.286
dunce,1.4150,808.55
dunderhead,1.0000,913.5
dune,1.7160,684.5
dunes,1.6628,705.034
dung,1.9590,753.435
dungaree,0.6021,919.737
dungeon,2.1206,754.909
dunghill,0.6990,952.154
dunk,2.1239,715.5
duo,8.618,800.29
duodenum,1.1761,971.25
duologue,0.0,1344.0
dupe,1.5315,673.0
duped,1.6128,688.095
duplex,1.3979,731.909
duplicable,3.045,938.897
duplicate,2.0719,677.562
duplicated,1.6335,687.909
duplication,0.9031,748.091
duplicity,1.0792,724.344
durable,1.2788,698.094
duration,1.9138,629.406
durations,5.505,821.935
duress,1.7782,762.5
during,3.5880,599.484
dusk,1.7924,622.188
dusky,1.3424,775.44
Dusseldorf,5.497,885.5
dust,3.0853,589.057
dustbin,0.9031,837.5
dustbowl,1.946,737.172
dustcoat,0.0,1254.947
dusted,1.7993,722.0
duster,1.3222,636.0
dusting,1.8325,725.517
dustless,1.386,789.559
dustpan,1.1461,807.259
dusts,0.6990,666.938
dusty,7.543,614.968
Dutch,2.8820,652.152
dutchess,4.682,827.6
Dutchman,1.9243,728.031
duties,2.6053,649.8
dutiful,1.2041,881.35
duty,3.4150,602.212
duvet,1.1139,853.875
dwarf,2.1987,643.906
dwarfed,0.6021,722.367
dwarfs,1.7482,651.645
dwell,2.1553,693.657
dweller,1.0000,709.844
dwellers,1.2041,734.129
dwelling,1.8388,724.344
dwellings,1.0000,638.909
dwells,1.2553,725.226
dwelt,0.7782,784.261
dwindle,0.7782,721.192
dwindled,0.6990,750.667
dwindling,1.1461,840.036
dye,2.2967,653.889
dyed,1.8692,669.267
dyeing,1.0792,916.375
dyestuff,1.386,951.0
dying,3.5336,619.188
Dylan,8.88,781.333
dynamic,2.0334,686.324
dynamical,6.45,910.5
dynamically,8.03,975.897
dynamics,1.6435,785.969
dynamism,4.89,834.619
dynamite,2.7126,813.138
dynamited,1.0414,1001.619
dynamo,1.4314,841.926
dynastic,4.585,853.833
dynasties,0.9031,867.68
dynasty,7.76,747.5
dysentery,1.6721,1002.941
dyslexia,1.1461,789.821
dyspeptic,0.6990,971.167
dystrophy,1.0792,942.857
each,4.1112,597.412
eager,2.5453,642.0
eagerly,1.5315,796.281
eagerness,1.1461,760.129
eagle,8.831,630.788
eagles,7.94,617.576
eagle's,5.932,652.606
eaglet,2.833,721.417
ear,3.2130,550.1
earache,1.2041,861.815
eardrop,0.4771,731.531
eardrum,1.2041,701.094
eardrums,1.4314,714.107
eared,4.431,900.105
earl,8.7,748.792
earldom,0.6021,855.5
earlier,3.3034,590.0
earliest,2.0755,666.656
earliness,0.693,782.591
earlobe,1.2553,734.5
early,3.7412,579.118
earmark,0.6021,881.185
earmarked,1.1139,972.857
earmuff,0.6021,901.143
earn,2.8943,585.382
earned,2.8109,614.424
earnest,1.9085,722.485
earnestly,1.0792,744.625
earnestness,0.6021,1159.32
earning,2.1206,647.0
earnings,1.6902,687.387
earns,1.6990,678.706
earphone,0.8451,764.618
earphones,1.2304,707.971
earpiece,1.4472,794.562
earplug,0.6021,753.344
earring,2.1430,667.63
earrings,2.4969,689.0
ears,3.2320,597.545
earshot,1.3010,751.394
earsplitting,1.946,971.346
earth,3.7054,546.8
earthbound,1.2304,800.485
earthen,0.6021,940.154
earthenware,3.761,1135.316
earthling,1.5563,860.97
earthly,1.8865,689.758
earthmoving,2.485,945.793
earthquake,2.5132,730.438
earthquakes,1.8388,718.719
earth's,8.275,620.059
earthshaking,3.178,773.967
earthworm,0.9031,757.914
earthy,1.3424,663.5
earwax,1.0000,760.0
ease,2.9890,616.129
eased,1.4314,648.833
easel,1.1761,746.621
easement,0.9542,776.619
easements,4.29,959.375
easier,3.3038,618.559
easiest,2.3118,688.161
easily,3.0615,732.727
easing,1.4914,721.69
east,10.802,639.0
eastbound,1.6128,741.03
Easter,2.5832,637.545
eastern,9.857,641.788
easterner,0.6021,1030.1
easterners,4.419,935.833
easternmost,2.996,1027.5
eastward,0.9031,711.531
easy,4.1320,580.676
easygoing,1.3617,790.844
eat,4.1088,582.879
eatable,0.6021,877.276
eaten,2.9675,635.242
eaters,1.3802,681.938
eating,3.4918,618.438
eats,2.8102,593.939
eavesdrop,1.6128,787.889
ebb,1.2788,708.533
ebbing,0.6021,763.083
ebbs,0.9031,795.733
ebony,8.325,656.531
eccentric,2.2553,787.742
eccentricities,1.3222,1019.636
eccentricity,1.0414,972.111
eccentrics,0.6021,982.828
ecclesiastic,2.485,1126.7
ecclesiastical,1.0792,1079.833
echelon,5.525,734.25
echelons,0.6990,767.286
echo,10.297,648.545
echoed,1.1461,750.333
echoes,1.8261,770.515
echoing,2.1206,754.531
eclair,1.0414,812.52
eclectic,1.3222,839.714
eclectically,1.792,935.818
eclecticism,3.689,1074.278
eclipse,2.1614,676.057
eclipsed,1.0000,734.229
eclipses,1.0000,758.903
eclipsing,4.489,963.206
ecliptic,5.361,917.095
ecological,1.3802,813.867
ecology,1.2041,760.333
economic,2.4048,772.033
economical,1.2553,766.242
economically,1.4914,882.357
economics,2.1038,641.121
economies,1.3802,749.7
economist,1.0792,814.212
economists,0.8451,820.469
economist's,4.007,804.848
economize,1.1139,783.516
economizing,0.4771,789.63
economy,2.4728,659.147
ecosystem,1.5185,741.0
ecru,3.892,1001.333
ecstasy,2.2122,716.031
ecstatic,1.8451,915.552
ectoplasm,1.3010,1059.75
Ecuador,1.3010,831.731
ecumenical,1.0000,1100.4
eczema,1.0000,891.75
Eddie,9.052,635.206
eddies,5.308,842.471
Eddie's,5.969,711.094
eddy,7.496,779.905
edema,1.7404,892.818
Eden,2.3010,652.281
Edgar,2.8109,712.516
edge,3.0792,557.118
edged,1.0414,623.387
edges,2.1644,576.848
edgewise,1.2553,846.097
edging,1.2041,749.429
edgy,2.0682,790.586
edible,1.8513,770.107
edification,1.2041,978.0
edifice,1.3424,836.647
edified,0.4771,790.524
edify,0.6021,882.056
edifying,0.7782,792.591
Edison,2.0899,680.893
Edison's,4.111,721.75
edit,1.8921,655.824
edited,1.7853,686.5
Edith,2.2788,792.448
editing,2.0374,685.03
edition,2.3979,689.618
editions,1.6812,702.333
editor,2.8021,568.032
editorial,2.0492,749.088
editorialist,3.611,1040.107
editorialize,0.6990,1146.531
editorials,1.3979,735.774
editors,1.9031,654.875
editor's,7.347,636.485
editorship,3.497,936.0
educate,2.0212,630.688
educated,2.4518,716.806
educating,1.4314,705.515
education,2.9987,623.824
educational,2.2253,843.677
educations,0.8451,728.733
educator,1.3979,835.4
educators,1.0414,723.879
educator's,3.714,830.97
Edward,3.0220,667.333
Edward's,6.054,716.194
eel,1.8692,719.375
eerie,1.9542,798.481
eerily,1.0414,847.214
effect,3.0864,602.625
effected,1.2788,719.778
effecting,0.7782,882.375
effective,2.7300,764.735
effectively,2.0682,752.303
effectiveness,1.4472,843.844
effects,2.8129,643.206
effectual,0.6021,897.667
effectuate,3.178,1080.333
effeminate,1.2041,1138.5
effervesce,0.0,977.1
effervescent,1.0414,865.682
efficacious,1.0414,913.231
efficacy,1.2041,817.105
efficiencies,0.6990,1051.138
efficiency,2.1461,722.794
efficient,2.4048,707.818
efficiently,1.5315,795.774
effigy,1.1761,893.0
effloresce,0.0,577.25
efflorescence,0.693,790.714
efflorescent,2.197,948.333
effluent,0.6990,906.0
effluents,2.89,1012.308
effluvium,2.565,626.333
effort,2.9948,631.75
effortless,1.3424,724.424
effortlessly,1.0414,826.29
efforts,2.5752,682.515
effuse,0.693,882.833
effusion,1.2304,734.316
effusive,0.9031,852.5
egalitarian,0.6990,1161.267
egalitarianism,4.905,969.929
egg,3.1235,565.314
eggbeater,1.1139,727.343
eggcup,0.0,889.435
egged,1.0792,862.778
egghead,1.7634,650.968
eggnog,1.9031,744.226
eggplant,1.7559,634.875
eggs,3.2949,565.676
eggshell,1.3802,727.818
ego,2.5832,580.0
egocentric,1.1139,974.7
egocentricity,2.89,1147.158
egoism,0.4771,873.192
egoist,0.7782,778.478
ego's,4.663,684.812
egotism,0.9542,763.074
egotist,0.9031,860.519
egotist's,0.0,940.095
egotrip,1.386,989.074
egregious,1.2553,971.0
egregiously,0.7782,895.0
egret,0.4771,1040.5
egrets,0.6021,777.75
Egypt,2.4330,617.871
Egyptian,2.3096,707.121
Egyptians,1.7782,680.818
eh,3.4183,875.125
eidetic,0.6021,909.2
eight,3.6999,580.094
eighteen,7.298,724.5
eighteenth,1.3802,831.812
eighth,2.5453,656.355
eighties,1.4624,712.344
eightieth,2.565,923.333
eightpence,0.0,963.737
eightpenny,0.0,1079.588
eighty,6.621,681.971
Eileen,6.999,728.357
Eileen's,2.708,644.333
Einstein,2.4314,739.091
Einstein's,6.89,815.719
Eisenhower,2.1644,766.759
Eisenhower's,4.094,863.516
either,3.9689,686.206
ejaculate,1.3979,880.786
ejaculated,0.9542,837.515
ejaculation,1.4771,848.094
eject,1.8633,664.5
ejected,1.4771,609.6
ejection,1.4914,756.29
ejector,1.2041,835.871
eked,2.833,906.0
elaborate,2.3856,714.212
elaborated,0.7782,760.765
elaborately,0.6990,808.719
elaborates,0.6021,747.912
elaboration,0.6990,774.194
Elaine,2.8531,627.107
Elaine's,4.99,662.452
elapse,4.762,754.562
elapsed,1.4150,677.533
elapses,3.091,772.966
elastic,1.7324,713.273
elasticity,1.2788,853.906
elate,3.135,824.087
elated,1.1761,718.743
elation,1.2788,707.68
elbow,2.4969,571.529
elbowing,0.8451,843.061
elbowroom,0.0,1112.24
elbows,2.1004,661.625
elder,9.027,710.121
elderberry,1.1139,955.333
elderflower,1.609,1020.429
elderly,2.3222,695.636
elders,7.901,684.0
eldest,1.8921,744.806
Eleanor,2.5490,695.839
elect,1.8633,657.0
elected,2.5694,750.212
electing,1.0000,776.0
election,2.7490,608.303
electioneer,0.693,908.667
elections,2.0934,675.853
elective,1.7243,641.303
electives,1.1139,713.25
elector,4.22,880.2
electoral,1.4314,744.966
electorate,1.0000,1044.714
electors,5.398,728.839
electric,2.9420,746.03
electrical,2.6444,664.303
electrically,1.3617,817.406
electrician,1.8865,869.906
electricity,2.7672,757.971
electric's,3.466,803.533
electrification,4.949,1136.069
electrify,0.7782,787.194
electrifying,1.3424,970.355
electrocardiogram,0.6990,1128.053
electrocardiograph,2.197,1263.188
electrochemistry,6.561,1236.16
electrocute,1.4771,1040.846
electrocution,1.7076,1052.529
electrode,1.2041,839.654
electrodynamics,5.159,1224.8
electrolysis,0.9542,1089.25
electrolyte,1.0792,987.194
electromagnet,0.7782,1104.583
electromagnetic,1.9868,903.515
electromagnetism,0.6021,1050.103
electromyography,2.079,1129.875
electron,1.5798,792.258
electronic,2.5453,739.882
electronically,1.5798,1056.485
electronics,2.1461,799.394
electrons,1.8921,768.032
electroplate,2.708,1184.5
electroshock,1.3010,1059.96
electroshocks,2.079,1195.8
electrostatic,1.0414,906.462
elegance,1.8195,657.367
elegances,0.0,767.818
elegant,2.5065,704.065
elegantly,1.1461,768.667
element,2.5302,573.188
elemental,1.5441,678.312
elementary,2.3856,690.088
elements,2.5478,628.364
elephant,2.7642,668.516
elephantine,0.6990,1014.286
elephants,2.3502,695.281
elephant's,5.288,746.941
elevate,1.6435,715.6
elevated,2.1072,734.941
elevates,1.0000,813.091
elevation,1.6812,757.062
elevator,3.0955,642.625
eleven,2.8215,625.333
eleventh,1.5441,717.25
elf,2.2878,672.909
elfin,0.9542,879.5
elicit,1.4150,738.061
elicitation,3.784,864.842
elicited,0.4771,843.793
elicits,4.663,836.323
eligibility,1.1461,673.781
